loan_int_rate,loan_amnt,loan_grade,debt_ratio,loan_intent,loan_percent_income,person_income,dataset,label
10.99,2000.0,B,,HOMEIMPROVEMENT,0.03,62400.0,credit_risk,0.0
15.62,8000.0,D,,PERSONAL,0.04,183700.0,credit_risk,1.0
12.69,8050.0,B,,EDUCATION,0.27,30000.0,credit_risk,1.0
10.0,8050.0,B,,EDUCATION,0.17,48000.0,credit_risk,0.0
6.17,8075.0,A,,DEBTCONSOLIDATION,0.16,50000.0,credit_risk,0.0
13.06,8075.0,C,,PERSONAL,0.15,54000.0,credit_risk,0.0
6.91,12000.0,A,,EDUCATION,0.19,62471.0,credit_risk,0.0
7.29,8100.0,A,,DEBTCONSOLIDATION,0.1,78000.0,credit_risk,0.0
,8100.0,A,,HOMEIMPROVEMENT,0.1,85000.0,credit_risk,0.0
7.9,8125.0,A,,EDUCATION,0.33,25000.0,credit_risk,1.0
7.51,8000.0,A,,HOMEIMPROVEMENT,0.13,62496.0,credit_risk,0.0
12.68,8125.0,C,,EDUCATION,0.27,30000.0,credit_risk,0.0
12.53,5000.0,C,,EDUCATION,0.08,62496.0,credit_risk,0.0
7.9,13200.0,A,,EDUCATION,0.21,62500.0,credit_risk,0.0
7.9,23525.0,A,,DEBTCONSOLIDATION,0.38,62500.0,credit_risk,0.0
12.87,8150.0,C,,HOMEIMPROVEMENT,0.15,56000.0,credit_risk,0.0
17.27,8150.0,D,,DEBTCONSOLIDATION,0.13,60500.0,credit_risk,1.0
11.49,8000.0,B,,MEDICAL,0.13,62500.0,credit_risk,0.0
5.99,10000.0,A,,PERSONAL,0.16,62500.0,credit_risk,0.0
12.21,8200.0,B,,VENTURE,0.24,34000.0,credit_risk,0.0
5.79,6000.0,A,,VENTURE,0.1,62500.0,credit_risk,0.0
6.62,8200.0,A,,VENTURE,0.2,40000.0,credit_risk,0.0
11.36,8200.0,B,,MEDICAL,0.2,40944.0,credit_risk,0.0
13.11,8200.0,C,,PERSONAL,0.15,55000.0,credit_risk,0.0
10.38,16000.0,B,,DEBTCONSOLIDATION,0.26,62500.0,credit_risk,0.0
6.99,8200.0,A,,EDUCATION,0.05,150000.0,credit_risk,0.0
7.49,8250.0,A,,EDUCATION,0.33,25200.0,credit_risk,1.0
7.51,8250.0,A,,MEDICAL,0.28,30000.0,credit_risk,0.0
13.22,9600.0,C,,MEDICAL,0.15,62500.0,credit_risk,0.0
13.22,6500.0,C,,PERSONAL,0.1,62500.0,credit_risk,0.0
6.0,15000.0,C,,DEBTCONSOLIDATION,0.24,62500.0,credit_risk,0.0
7.43,4000.0,A,,VENTURE,0.06,62500.0,credit_risk,0.0
,8250.0,B,,PERSONAL,0.25,33000.0,credit_risk,0.0
10.74,12000.0,B,,EDUCATION,0.19,62510.0,credit_risk,0.0
13.35,7000.0,C,,VENTURE,0.11,62589.0,credit_risk,0.0
13.61,8250.0,C,,EDUCATION,0.12,70000.0,credit_risk,1.0
10.2,6000.0,B,,MEDICAL,0.1,62677.0,credit_risk,0.0
,4400.0,B,,MEDICAL,0.07,62690.0,credit_risk,0.0
9.99,8300.0,B,,EDUCATION,0.32,26000.0,credit_risk,1.0
8.9,8300.0,A,,HOMEIMPROVEMENT,0.28,30000.0,credit_risk,1.0
10.99,8300.0,B,,EDUCATION,0.18,45020.0,credit_risk,0.0
8.9,8300.0,A,,DEBTCONSOLIDATION,0.17,50000.0,credit_risk,0.0
7.88,8300.0,A,,HOMEIMPROVEMENT,0.1,83000.0,credit_risk,0.0
11.03,9600.0,C,,DEBTCONSOLIDATION,0.15,62892.0,credit_risk,0.0
11.49,15000.0,B,,EDUCATION,0.24,62916.0,credit_risk,0.0
14.59,10000.0,D,,VENTURE,0.18,56920.0,credit_risk,1.0
16.4,15000.0,E,,DEBTCONSOLIDATION,0.26,56972.0,credit_risk,1.0
12.42,14000.0,B,,PERSONAL,0.22,63000.0,credit_risk,0.0
13.49,8325.0,C,,PERSONAL,0.27,31200.0,credit_risk,0.0
6.99,8350.0,A,,DEBTCONSOLIDATION,0.11,77100.0,credit_risk,0.0
6.03,8400.0,A,,EDUCATION,0.28,30000.0,credit_risk,0.0
7.9,20000.0,A,,EDUCATION,0.32,63000.0,credit_risk,0.0
9.91,6000.0,B,,VENTURE,0.1,63000.0,credit_risk,0.0
13.23,8400.0,C,,VENTURE,0.27,31200.0,credit_risk,0.0
16.77,8400.0,D,,DEBTCONSOLIDATION,0.26,32000.0,credit_risk,1.0
8.49,20000.0,A,,MEDICAL,0.32,63000.0,credit_risk,0.0
11.49,8400.0,B,,EDUCATION,0.26,32000.0,credit_risk,0.0
11.49,20000.0,B,,VENTURE,0.32,63000.0,credit_risk,0.0
10.59,10000.0,B,,PERSONAL,0.16,63000.0,credit_risk,0.0
,11000.0,F,,VENTURE,0.17,63000.0,credit_risk,0.0
7.49,7300.0,A,,EDUCATION,0.12,63000.0,credit_risk,0.0
10.59,10000.0,B,,PERSONAL,0.16,63000.0,credit_risk,0.0
,8400.0,D,,PERSONAL,0.25,34000.0,credit_risk,0.0
9.99,20000.0,B,,HOMEIMPROVEMENT,0.32,63000.0,credit_risk,0.0
12.87,8400.0,C,,VENTURE,0.24,35000.0,credit_risk,0.0
5.99,9700.0,A,,MEDICAL,0.15,63000.0,credit_risk,0.0
10.99,11200.0,B,,DEBTCONSOLIDATION,0.18,63000.0,credit_risk,0.0
11.49,8400.0,B,,MEDICAL,0.23,35960.0,credit_risk,0.0
18.64,8400.0,E,,PERSONAL,0.23,36000.0,credit_risk,0.0
5.99,10800.0,A,,MEDICAL,0.17,63000.0,credit_risk,0.0
,8400.0,A,,EDUCATION,0.28,30000.0,credit_risk,1.0
11.26,8400.0,B,,EDUCATION,0.23,36100.0,credit_risk,0.0
7.66,6800.0,A,,PERSONAL,0.11,63000.0,credit_risk,0.0
8.94,8400.0,A,,EDUCATION,0.2,41000.0,credit_risk,0.0
7.29,8400.0,A,,VENTURE,0.13,63000.0,credit_risk,0.0
,9000.0,D,,EDUCATION,0.14,63000.0,credit_risk,0.0
,15000.0,B,,MEDICAL,0.24,63000.0,credit_risk,0.0
7.66,12000.0,A,,MEDICAL,0.19,63000.0,credit_risk,0.0
6.91,10000.0,A,,MEDICAL,0.16,63000.0,credit_risk,0.0
17.27,8400.0,D,,DEBTCONSOLIDATION,0.24,35500.0,credit_risk,1.0
5.42,4500.0,A,,EDUCATION,0.07,63000.0,credit_risk,0.0
14.35,8400.0,C,,MEDICAL,0.2,42000.0,credit_risk,0.0
9.25,10000.0,B,,HOMEIMPROVEMENT,0.16,63000.0,credit_risk,0.0
5.42,3700.0,A,,EDUCATION,0.06,63000.0,credit_risk,0.0
11.49,25000.0,B,,EDUCATION,0.4,63000.0,credit_risk,0.0
11.49,6300.0,B,,VENTURE,0.1,63000.0,credit_risk,0.0
7.9,8400.0,A,,EDUCATION,0.19,45000.0,credit_risk,0.0
13.79,8400.0,C,,PERSONAL,0.22,39000.0,credit_risk,1.0
,4800.0,E,,VENTURE,0.08,63000.0,credit_risk,0.0
11.83,8400.0,B,,VENTURE,0.18,47000.0,credit_risk,0.0
12.73,8400.0,C,,MEDICAL,0.13,63000.0,credit_risk,0.0
11.12,8400.0,B,,DEBTCONSOLIDATION,0.17,48000.0,credit_risk,0.0
14.72,8400.0,C,,HOMEIMPROVEMENT,0.17,50000.0,credit_risk,0.0
10.99,8950.0,B,,PERSONAL,0.14,63000.0,credit_risk,0.0
13.22,8400.0,C,,MEDICAL,0.17,50000.0,credit_risk,0.0
14.5,8400.0,E,,MEDICAL,0.19,44000.0,credit_risk,1.0
11.99,8400.0,B,,DEBTCONSOLIDATION,0.16,51300.0,credit_risk,0.0
11.97,8400.0,C,,PERSONAL,0.16,51420.0,credit_risk,0.0
13.99,8400.0,C,,MEDICAL,0.16,51996.0,credit_risk,0.0
8.94,17600.0,A,,HOMEIMPROVEMENT,0.28,63000.0,credit_risk,0.0
6.17,8400.0,A,,EDUCATION,0.16,52000.0,credit_risk,0.0
16.89,8400.0,D,,MEDICAL,0.18,46500.0,credit_risk,1.0
8.94,10000.0,A,,PERSONAL,0.16,63000.0,credit_risk,0.0
,4000.0,A,,DEBTCONSOLIDATION,0.06,63000.0,credit_risk,0.0
19.13,20000.0,F,,PERSONAL,0.32,63000.0,credit_risk,0.0
18.25,8400.0,D,,VENTURE,0.17,49000.0,credit_risk,1.0
,11600.0,A,,DEBTCONSOLIDATION,0.18,63000.0,credit_risk,0.0
,7775.0,B,,DEBTCONSOLIDATION,0.12,63000.0,credit_risk,0.0
13.72,8400.0,C,,EDUCATION,0.15,55000.0,credit_risk,0.0
7.88,8400.0,A,,VENTURE,0.15,55000.0,credit_risk,0.0
13.47,3000.0,C,,EDUCATION,0.05,63000.0,credit_risk,0.0
8.94,8400.0,A,,MEDICAL,0.15,55000.0,credit_risk,0.0
7.68,3500.0,A,,MEDICAL,0.06,63000.0,credit_risk,0.0
10.99,8400.0,B,,DEBTCONSOLIDATION,0.15,56000.0,credit_risk,0.0
13.79,11400.0,C,,PERSONAL,0.18,63000.0,credit_risk,0.0
8.0,14100.0,A,,EDUCATION,0.22,63000.0,credit_risk,0.0
13.47,15000.0,C,,MEDICAL,0.24,63000.0,credit_risk,0.0
13.99,8400.0,C,,MEDICAL,0.14,60000.0,credit_risk,0.0
7.49,8400.0,A,,VENTURE,0.14,60000.0,credit_risk,0.0
11.46,24000.0,B,,HOMEIMPROVEMENT,0.38,63000.0,credit_risk,0.0
7.29,8400.0,A,,VENTURE,0.14,60000.0,credit_risk,0.0
13.04,6500.0,C,,MEDICAL,0.11,57000.0,credit_risk,1.0
,7000.0,B,,DEBTCONSOLIDATION,0.11,63000.0,credit_risk,0.0
13.87,25000.0,D,,EDUCATION,0.4,63000.0,credit_risk,0.0
6.17,8400.0,A,,PERSONAL,0.14,60000.0,credit_risk,0.0
12.04,3800.0,C,,HOMEIMPROVEMENT,0.06,63000.0,credit_risk,0.0
5.99,4200.0,A,,HOMEIMPROVEMENT,0.07,63096.0,credit_risk,0.0
13.47,8400.0,C,,MEDICAL,0.14,62000.0,credit_risk,0.0
6.03,10000.0,A,,DEBTCONSOLIDATION,0.16,63132.0,credit_risk,0.0
9.91,12000.0,B,,MEDICAL,0.19,63150.0,credit_risk,0.0
15.62,8400.0,D,,EDUCATION,0.14,62004.0,credit_risk,0.0
13.43,5825.0,C,,HOMEIMPROVEMENT,0.09,63180.0,credit_risk,0.0
10.74,8000.0,B,,VENTURE,0.13,63189.0,credit_risk,0.0
8.9,27250.0,A,,VENTURE,0.43,63200.0,credit_risk,0.0
12.53,4800.0,B,,DEBTCONSOLIDATION,0.08,63200.0,credit_risk,0.0
7.51,8400.0,A,,VENTURE,0.13,65004.0,credit_risk,0.0
,8400.0,A,,HOMEIMPROVEMENT,0.13,66000.0,credit_risk,0.0
14.84,8400.0,D,,PERSONAL,0.14,61000.0,credit_risk,1.0
7.88,8400.0,A,,VENTURE,0.12,68000.0,credit_risk,0.0
17.27,8400.0,D,,PERSONAL,0.12,68926.0,credit_risk,0.0
12.53,17600.0,C,,EDUCATION,0.28,63300.0,credit_risk,0.0
9.99,10500.0,B,,PERSONAL,0.17,63400.0,credit_risk,0.0
9.62,20000.0,B,,VENTURE,0.32,63400.0,credit_risk,0.0
6.54,8400.0,A,,MEDICAL,0.11,73500.0,credit_risk,0.0
12.69,8400.0,B,,EDUCATION,0.11,75000.0,credit_risk,0.0
13.48,8400.0,C,,DEBTCONSOLIDATION,0.11,78600.0,credit_risk,0.0
,8400.0,C,,PERSONAL,0.09,90000.0,credit_risk,0.0
13.06,8400.0,C,,MEDICAL,0.08,100000.0,credit_risk,0.0
,7200.0,B,,EDUCATION,0.11,63500.0,credit_risk,0.0
,7000.0,C,,EDUCATION,0.11,63500.0,credit_risk,0.0
,8400.0,A,,MEDICAL,0.06,130000.0,credit_risk,0.0
14.84,8400.0,D,,MEDICAL,0.07,100300.0,credit_risk,1.0
12.53,8400.0,B,,VENTURE,0.06,140000.0,credit_risk,0.0
14.27,8500.0,C,,DEBTCONSOLIDATION,0.47,18000.0,credit_risk,1.0
,8500.0,C,,HOMEIMPROVEMENT,0.47,18000.0,credit_risk,1.0
7.51,2500.0,A,,DEBTCONSOLIDATION,0.04,63554.0,credit_risk,0.0
10.28,8500.0,C,,VENTURE,0.47,18000.0,credit_risk,1.0
9.99,8500.0,B,,DEBTCONSOLIDATION,0.44,19200.0,credit_risk,1.0
5.79,2475.0,A,,VENTURE,0.04,63600.0,credit_risk,0.0
6.76,4000.0,A,,VENTURE,0.06,63600.0,credit_risk,0.0
15.58,9925.0,D,,MEDICAL,0.17,57655.0,credit_risk,1.0
7.51,12500.0,A,,HOMEIMPROVEMENT,0.2,63720.0,credit_risk,0.0
11.36,25000.0,B,,DEBTCONSOLIDATION,0.39,63800.0,credit_risk,0.0
11.99,8550.0,B,,MEDICAL,0.2,42000.0,credit_risk,0.0
10.25,8550.0,B,,MEDICAL,0.24,36000.0,credit_risk,1.0
7.88,8550.0,A,,EDUCATION,0.13,66000.0,credit_risk,0.0
11.12,17000.0,B,,MEDICAL,0.27,63834.0,credit_risk,0.0
15.62,8575.0,D,,DEBTCONSOLIDATION,0.27,32000.0,credit_risk,1.0
5.42,4000.0,A,,DEBTCONSOLIDATION,0.06,63996.0,credit_risk,0.0
10.75,6000.0,B,,VENTURE,0.09,63996.0,credit_risk,0.0
7.88,3250.0,A,,EDUCATION,0.05,63996.0,credit_risk,0.0
14.65,8575.0,C,,DEBTCONSOLIDATION,0.16,55000.0,credit_risk,0.0
9.63,14400.0,A,,MEDICAL,0.23,63996.0,credit_risk,0.0
,16500.0,D,,PERSONAL,0.28,58000.0,credit_risk,1.0
6.62,5000.0,A,,HOMEIMPROVEMENT,0.08,64000.0,credit_risk,0.0
14.96,8600.0,D,,PERSONAL,0.28,30500.0,credit_risk,1.0
7.66,8600.0,A,,VENTURE,0.21,40000.0,credit_risk,0.0
11.71,12000.0,B,,EDUCATION,0.19,64000.0,credit_risk,0.0
16.77,12000.0,D,,VENTURE,0.19,64000.0,credit_risk,0.0
8.59,8600.0,A,,HOMEIMPROVEMENT,0.09,95000.0,credit_risk,0.0
6.62,6625.0,A,,DEBTCONSOLIDATION,0.1,64000.0,credit_risk,0.0
7.9,8625.0,A,,EDUCATION,0.14,60626.0,credit_risk,0.0
,3000.0,A,,EDUCATION,0.05,64000.0,credit_risk,0.0
11.49,8650.0,B,,MEDICAL,0.13,69000.0,credit_risk,0.0
15.99,8675.0,D,,EDUCATION,0.21,42000.0,credit_risk,0.0
6.03,8700.0,A,,EDUCATION,0.31,28000.0,credit_risk,1.0
6.03,2100.0,A,,EDUCATION,0.03,64000.0,credit_risk,0.0
7.9,5200.0,A,,DEBTCONSOLIDATION,0.08,64000.0,credit_risk,0.0
5.99,9000.0,A,,HOMEIMPROVEMENT,0.14,64000.0,credit_risk,0.0
10.99,6000.0,B,,VENTURE,0.09,64000.0,credit_risk,0.0
10.99,8000.0,B,,DEBTCONSOLIDATION,0.13,64000.0,credit_risk,0.0
17.49,15000.0,D,,EDUCATION,0.23,64000.0,credit_risk,0.0
,6000.0,A,,EDUCATION,0.09,64000.0,credit_risk,0.0
,8000.0,B,,VENTURE,0.13,64000.0,credit_risk,0.0
8.49,9600.0,A,,PERSONAL,0.15,64000.0,credit_risk,0.0
12.18,8725.0,B,,MEDICAL,0.3,29004.0,credit_risk,0.0
10.0,4000.0,B,,VENTURE,0.06,64000.0,credit_risk,0.0
7.29,5550.0,A,,VENTURE,0.09,64000.0,credit_risk,0.0
7.66,10000.0,A,,MEDICAL,0.16,64000.0,credit_risk,0.0
7.74,8750.0,A,,HOMEIMPROVEMENT,0.06,150000.0,credit_risk,0.0
10.37,13225.0,B,,MEDICAL,0.21,64000.0,credit_risk,0.0
7.29,5000.0,A,,MEDICAL,0.08,64000.0,credit_risk,0.0
10.74,1200.0,B,,VENTURE,0.02,64000.0,credit_risk,0.0
10.38,7000.0,B,,MEDICAL,0.11,64000.0,credit_risk,0.0
10.38,15000.0,B,,HOMEIMPROVEMENT,0.23,64000.0,credit_risk,0.0
7.29,8775.0,A,,EDUCATION,0.19,46104.0,credit_risk,0.0
13.23,15000.0,C,,VENTURE,0.23,64000.0,credit_risk,0.0
13.23,14000.0,C,,PERSONAL,0.22,64000.0,credit_risk,0.0
11.34,9000.0,C,,VENTURE,0.49,18500.0,credit_risk,1.0
7.14,5500.0,A,,DEBTCONSOLIDATION,0.09,64000.0,credit_risk,0.0
7.51,9000.0,A,,MEDICAL,0.45,20000.0,credit_risk,1.0
9.83,9000.0,B,,VENTURE,0.42,21600.0,credit_risk,1.0
,9000.0,B,,PERSONAL,0.38,23900.0,credit_risk,1.0
11.49,9000.0,B,,MEDICAL,0.36,25000.0,credit_risk,1.0
11.83,25000.0,B,,EDUCATION,0.39,64000.0,credit_risk,0.0
8.59,12000.0,A,,EDUCATION,0.19,64000.0,credit_risk,0.0
11.48,9000.0,B,,MEDICAL,0.36,25000.0,credit_risk,1.0
8.9,9000.0,A,,VENTURE,0.35,25600.0,credit_risk,1.0
,10000.0,B,,DEBTCONSOLIDATION,0.16,64000.0,credit_risk,0.0
10.59,9000.0,C,,MEDICAL,0.35,25920.0,credit_risk,1.0
12.73,9000.0,C,,DEBTCONSOLIDATION,0.35,26000.0,credit_risk,1.0
14.96,8000.0,D,,PERSONAL,0.13,64000.0,credit_risk,0.0
11.49,9000.0,B,,HOMEIMPROVEMENT,0.34,26400.0,credit_risk,1.0
12.21,4800.0,B,,VENTURE,0.07,64000.0,credit_risk,0.0
9.32,2000.0,A,,MEDICAL,0.03,64000.0,credit_risk,0.0
7.9,9000.0,A,,MEDICAL,0.34,26785.0,credit_risk,1.0
13.55,25000.0,D,,MEDICAL,0.43,58000.0,credit_risk,1.0
11.97,7200.0,C,,MEDICAL,0.12,58000.0,credit_risk,1.0
7.51,9000.0,A,,PERSONAL,0.33,26976.0,credit_risk,1.0
13.98,9000.0,C,,VENTURE,0.33,27600.0,credit_risk,1.0
10.99,9000.0,B,,MEDICAL,0.31,28800.0,credit_risk,1.0
13.49,9000.0,C,,HOMEIMPROVEMENT,0.3,30000.0,credit_risk,1.0
17.58,9000.0,D,,DEBTCONSOLIDATION,0.3,30000.0,credit_risk,1.0
,9000.0,B,,EDUCATION,0.3,30000.0,credit_risk,0.0
12.99,9000.0,C,,MEDICAL,0.3,30000.0,credit_risk,0.0
5.99,9000.0,A,,EDUCATION,0.3,30000.0,credit_risk,1.0
14.27,9600.0,C,,PERSONAL,0.15,64212.0,credit_risk,0.0
13.43,9200.0,C,,PERSONAL,0.14,64260.0,credit_risk,0.0
8.94,4500.0,A,,MEDICAL,0.07,64260.0,credit_risk,0.0
14.91,5000.0,D,,VENTURE,0.08,64312.0,credit_risk,0.0
14.61,9000.0,D,,MEDICAL,0.3,30000.0,credit_risk,1.0
10.38,9000.0,B,,PERSONAL,0.29,31200.0,credit_risk,0.0
,10000.0,A,,MEDICAL,0.16,64500.0,credit_risk,0.0
10.99,7000.0,B,,MEDICAL,0.11,64500.0,credit_risk,0.0
,5000.0,A,,EDUCATION,0.08,64500.0,credit_risk,0.0
14.72,1200.0,C,,EDUCATION,0.02,64500.0,credit_risk,0.0
13.48,12000.0,C,,PERSONAL,0.19,64500.0,credit_risk,0.0
12.18,10000.0,B,,EDUCATION,0.16,64500.0,credit_risk,0.0
11.83,15000.0,B,,EDUCATION,0.23,64500.0,credit_risk,0.0
12.69,9000.0,B,,EDUCATION,0.27,33000.0,credit_risk,0.0
11.99,9000.0,B,,EDUCATION,0.27,33000.0,credit_risk,0.0
5.79,9000.0,A,,PERSONAL,0.27,33000.0,credit_risk,0.0
7.14,9000.0,A,,MEDICAL,0.27,33000.0,credit_risk,0.0
11.86,9000.0,B,,PERSONAL,0.27,33600.0,credit_risk,1.0
,9000.0,D,,PERSONAL,0.27,33600.0,credit_risk,1.0
11.83,9000.0,B,,DEBTCONSOLIDATION,0.26,34000.0,credit_risk,0.0
10.99,14500.0,B,,EDUCATION,0.22,64656.0,credit_risk,0.0
13.16,9000.0,C,,DEBTCONSOLIDATION,0.26,34000.0,credit_risk,0.0
6.62,9000.0,A,,EDUCATION,0.26,34320.0,credit_risk,1.0
11.71,9000.0,B,,EDUCATION,0.31,29000.0,credit_risk,1.0
,17500.0,C,,HOMEIMPROVEMENT,0.27,64700.0,credit_risk,0.0
10.65,4500.0,B,,EDUCATION,0.07,64800.0,credit_risk,0.0
8.94,9000.0,A,,MEDICAL,0.26,35000.0,credit_risk,0.0
11.99,2000.0,B,,MEDICAL,0.03,64800.0,credit_risk,0.0
,9000.0,B,,MEDICAL,0.31,29000.0,credit_risk,1.0
13.99,4000.0,C,,PERSONAL,0.06,64800.0,credit_risk,0.0
9.99,9000.0,B,,EDUCATION,0.25,36000.0,credit_risk,0.0
5.79,11000.0,A,,VENTURE,0.17,64800.0,credit_risk,0.0
11.11,9000.0,B,,DEBTCONSOLIDATION,0.25,36000.0,credit_risk,0.0
13.23,2400.0,C,,DEBTCONSOLIDATION,0.04,64800.0,credit_risk,0.0
,3000.0,A,,MEDICAL,0.05,64800.0,credit_risk,0.0
15.33,23500.0,D,,PERSONAL,0.4,58800.0,credit_risk,1.0
,9000.0,C,,EDUCATION,0.25,36000.0,credit_risk,0.0
15.58,9000.0,D,,EDUCATION,0.3,30000.0,credit_risk,1.0
13.47,7500.0,C,,DEBTCONSOLIDATION,0.12,64956.0,credit_risk,0.0
9.63,4000.0,A,,DEBTCONSOLIDATION,0.06,64992.0,credit_risk,0.0
10.99,15000.0,B,,VENTURE,0.23,64999.0,credit_risk,0.0
13.98,10000.0,C,,VENTURE,0.15,64999.0,credit_risk,0.0
14.61,2500.0,D,,VENTURE,0.04,64999.0,credit_risk,0.0
18.25,3000.0,D,,PERSONAL,0.05,65000.0,credit_risk,0.0
15.65,9000.0,D,,DEBTCONSOLIDATION,0.3,30000.0,credit_risk,1.0
10.78,9000.0,C,,VENTURE,0.25,36000.0,credit_risk,0.0
6.03,10500.0,A,,EDUCATION,0.16,65000.0,credit_risk,0.0
10.39,9000.0,B,,VENTURE,0.25,36120.0,credit_risk,0.0
16.29,3000.0,D,,PERSONAL,0.05,59000.0,credit_risk,1.0
7.14,9000.0,A,,VENTURE,0.24,37000.0,credit_risk,0.0
6.62,10000.0,A,,HOMEIMPROVEMENT,0.15,65000.0,credit_risk,0.0
9.63,9000.0,B,,MEDICAL,0.24,37500.0,credit_risk,0.0
12.69,12000.0,B,,VENTURE,0.18,65000.0,credit_risk,0.0
6.62,8200.0,A,,EDUCATION,0.13,65000.0,credit_risk,0.0
7.9,12000.0,A,,VENTURE,0.18,65000.0,credit_risk,0.0
10.65,6000.0,B,,PERSONAL,0.09,65000.0,credit_risk,0.0
7.9,10200.0,A,,MEDICAL,0.16,65000.0,credit_risk,0.0
7.9,9000.0,A,,DEBTCONSOLIDATION,0.23,38400.0,credit_risk,0.0
10.83,9000.0,B,,MEDICAL,0.23,38500.0,credit_risk,0.0
,9000.0,A,,EDUCATION,0.27,33359.0,credit_risk,1.0
11.99,9000.0,B,,PERSONAL,0.23,39600.0,credit_risk,0.0
16.0,9000.0,E,,EDUCATION,0.26,33996.0,credit_risk,1.0
9.91,17000.0,B,,HOMEIMPROVEMENT,0.26,65000.0,credit_risk,0.0
11.99,9000.0,B,,VENTURE,0.23,40000.0,credit_risk,0.0
10.59,9000.0,B,,EDUCATION,0.23,40000.0,credit_risk,0.0
9.91,12000.0,B,,PERSONAL,0.18,65000.0,credit_risk,0.0
7.49,9000.0,A,,VENTURE,0.23,40000.0,credit_risk,0.0
12.61,9000.0,C,,EDUCATION,0.23,40000.0,credit_risk,0.0
17.06,9000.0,E,,MEDICAL,0.26,34000.0,credit_risk,1.0
11.71,6300.0,B,,PERSONAL,0.1,65000.0,credit_risk,0.0
8.9,7200.0,A,,PERSONAL,0.11,65000.0,credit_risk,0.0
12.53,9000.0,C,,PERSONAL,0.23,40000.0,credit_risk,0.0
7.9,12000.0,A,,VENTURE,0.18,65000.0,credit_risk,0.0
7.9,12000.0,A,,PERSONAL,0.18,65000.0,credit_risk,0.0
6.03,6000.0,A,,EDUCATION,0.09,65000.0,credit_risk,0.0
15.99,9000.0,D,,HOMEIMPROVEMENT,0.25,35500.0,credit_risk,1.0
10.65,6600.0,B,,DEBTCONSOLIDATION,0.1,65000.0,credit_risk,0.0
17.58,7200.0,D,,VENTURE,0.11,65000.0,credit_risk,0.0
6.03,5000.0,A,,DEBTCONSOLIDATION,0.08,59000.0,credit_risk,1.0
7.51,5000.0,A,,EDUCATION,0.08,65000.0,credit_risk,0.0
6.03,10000.0,A,,VENTURE,0.15,65000.0,credit_risk,0.0
8.49,9000.0,A,,VENTURE,0.21,42000.0,credit_risk,0.0
12.69,8000.0,B,,PERSONAL,0.12,65000.0,credit_risk,0.0
12.42,2200.0,B,,DEBTCONSOLIDATION,0.03,65000.0,credit_risk,0.0
7.51,9000.0,A,,DEBTCONSOLIDATION,0.21,42000.0,credit_risk,0.0
6.03,7425.0,A,,DEBTCONSOLIDATION,0.11,65000.0,credit_risk,0.0
8.94,9000.0,A,,EDUCATION,0.25,36140.0,credit_risk,1.0
14.96,9000.0,D,,PERSONAL,0.21,42600.0,credit_risk,0.0
6.76,9000.0,A,,MEDICAL,0.21,42900.0,credit_risk,0.0
15.27,4200.0,C,,PERSONAL,0.06,65000.0,credit_risk,0.0
17.27,8000.0,D,,VENTURE,0.12,65000.0,credit_risk,0.0
13.85,9000.0,C,,PERSONAL,0.21,43000.0,credit_risk,0.0
14.54,9000.0,D,,EDUCATION,0.21,43200.0,credit_risk,0.0
7.9,7000.0,A,,MEDICAL,0.11,65000.0,credit_risk,0.0
6.17,9000.0,A,,EDUCATION,0.21,43200.0,credit_risk,0.0
7.51,3300.0,A,,PERSONAL,0.05,65000.0,credit_risk,0.0
10.99,9000.0,B,,DEBTCONSOLIDATION,0.2,44000.0,credit_risk,0.0
7.29,9000.0,A,,MEDICAL,0.2,44000.0,credit_risk,0.0
8.94,9000.0,A,,MEDICAL,0.2,44000.0,credit_risk,0.0
10.65,9000.0,B,,PERSONAL,0.2,44640.0,credit_risk,0.0
10.65,9000.0,B,,EDUCATION,0.2,45000.0,credit_risk,0.0
12.99,10000.0,C,,EDUCATION,0.15,65000.0,credit_risk,0.0
7.9,9000.0,A,,PERSONAL,0.2,45000.0,credit_risk,0.0
5.99,9000.0,A,,EDUCATION,0.2,45000.0,credit_risk,0.0
8.49,9000.0,A,,MEDICAL,0.2,45000.0,credit_risk,0.0
14.26,9000.0,C,,EDUCATION,0.2,45000.0,credit_risk,0.0
5.99,12800.0,A,,EDUCATION,0.2,65000.0,credit_risk,0.0
8.49,7000.0,A,,VENTURE,0.11,65000.0,credit_risk,0.0
13.49,4800.0,C,,HOMEIMPROVEMENT,0.07,65000.0,credit_risk,0.0
11.48,9000.0,B,,EDUCATION,0.2,45000.0,credit_risk,0.0
15.99,8000.0,D,,MEDICAL,0.14,59000.0,credit_risk,1.0
10.39,9000.0,B,,DEBTCONSOLIDATION,0.2,45000.0,credit_risk,0.0
14.35,9000.0,C,,PERSONAL,0.2,45004.0,credit_risk,0.0
5.42,5000.0,A,,DEBTCONSOLIDATION,0.08,65000.0,credit_risk,0.0
15.23,9000.0,C,,VENTURE,0.23,39512.0,credit_risk,1.0
11.49,4000.0,B,,EDUCATION,0.06,65000.0,credit_risk,0.0
16.89,4400.0,D,,PERSONAL,0.07,65000.0,credit_risk,0.0
7.49,16500.0,A,,VENTURE,0.25,65000.0,credit_risk,0.0
7.49,3600.0,A,,VENTURE,0.06,65000.0,credit_risk,0.0
5.79,9000.0,A,,MEDICAL,0.2,45888.0,credit_risk,0.0
